signal_idx,source_file,col,start,orig_len
354,resto_columnas.csv,lag1_freq_233_2,0,1024
354,resto_columnas.csv,lag1_freq_233_2,512,1024
354,resto_columnas.csv,lag1_freq_233_2,1024,1024
354,resto_columnas.csv,lag1_freq_233_2,1455,1024
355,resto_columnas.csv,lag1_freq_243_2,0,1024
355,resto_columnas.csv,lag1_freq_243_2,512,1024
355,resto_columnas.csv,lag1_freq_243_2,1024,1024
355,resto_columnas.csv,lag1_freq_243_2,1455,1024
356,resto_columnas.csv,lag1_freq_253_2,0,1024
356,resto_columnas.csv,lag1_freq_253_2,512,1024
356,resto_columnas.csv,lag1_freq_253_2,1024,1024
356,resto_columnas.csv,lag1_freq_253_2,1455,1024
357,resto_columnas.csv,lag1_freq_264_2,0,1024
357,resto_columnas.csv,lag1_freq_264_2,512,1024
357,resto_columnas.csv,lag1_freq_264_2,1024,1024
357,resto_columnas.csv,lag1_freq_264_2,1455,1024
358,resto_columnas.csv,lag1_freq_274_2,0,1024
358,resto_columnas.csv,lag1_freq_274_2,512,1024
358,resto_columnas.csv,lag1_freq_274_2,1024,1024
358,resto_columnas.csv,lag1_freq_274_2,1455,1024
359,resto_columnas.csv,lag1_freq_284_2,0,1024
359,resto_columnas.csv,lag1_freq_284_2,512,1024
359,resto_columnas.csv,lag1_freq_284_2,1024,1024
359,resto_columnas.csv,lag1_freq_284_2,1455,1024
360,resto_columnas.csv,lag1_freq_294_2,0,1024
360,resto_columnas.csv,lag1_freq_294_2,512,1024
360,resto_columnas.csv,lag1_freq_294_2,1024,1024
360,resto_columnas.csv,lag1_freq_294_2,1455,1024
361,resto_columnas.csv,lag1_freq_304_2,0,1024
361,resto_columnas.csv,lag1_freq_304_2,512,1024
361,resto_columnas.csv,lag1_freq_304_2,1024,1024
361,resto_columnas.csv,lag1_freq_304_2,1455,1024
362,resto_columnas.csv,lag1_freq_314_2,0,1024
362,resto_columnas.csv,lag1_freq_314_2,512,1024
362,resto_columnas.csv,lag1_freq_314_2,1024,1024
362,resto_columnas.csv,lag1_freq_314_2,1455,1024
363,resto_columnas.csv,lag1_freq_324_2,0,1024
363,resto_columnas.csv,lag1_freq_324_2,512,1024
363,resto_columnas.csv,lag1_freq_324_2,1024,1024
363,resto_columnas.csv,lag1_freq_324_2,1455,1024
364,resto_columnas.csv,lag1_freq_334_2,0,1024
364,resto_columnas.csv,lag1_freq_334_2,512,1024
364,resto_columnas.csv,lag1_freq_334_2,1024,1024
364,resto_columnas.csv,lag1_freq_334_2,1455,1024
365,resto_columnas.csv,lag1_freq_345_2,0,1024
365,resto_columnas.csv,lag1_freq_345_2,512,1024
365,resto_columnas.csv,lag1_freq_345_2,1024,1024
365,resto_columnas.csv,lag1_freq_345_2,1455,1024
366,resto_columnas.csv,lag1_freq_355_2,0,1024
366,resto_columnas.csv,lag1_freq_355_2,512,1024
366,resto_columnas.csv,lag1_freq_355_2,1024,1024
366,resto_columnas.csv,lag1_freq_355_2,1455,1024
367,resto_columnas.csv,lag1_freq_365_2,0,1024
367,resto_columnas.csv,lag1_freq_365_2,512,1024
367,resto_columnas.csv,lag1_freq_365_2,1024,1024
367,resto_columnas.csv,lag1_freq_365_2,1455,1024
368,resto_columnas.csv,lag1_freq_375_2,0,1024
368,resto_columnas.csv,lag1_freq_375_2,512,1024
368,resto_columnas.csv,lag1_freq_375_2,1024,1024
368,resto_columnas.csv,lag1_freq_375_2,1455,1024
369,resto_columnas.csv,lag1_freq_385_2,0,1024
369,resto_columnas.csv,lag1_freq_385_2,512,1024
369,resto_columnas.csv,lag1_freq_385_2,1024,1024
369,resto_columnas.csv,lag1_freq_385_2,1455,1024
370,resto_columnas.csv,lag1_freq_405_2,0,1024
370,resto_columnas.csv,lag1_freq_405_2,512,1024
370,resto_columnas.csv,lag1_freq_405_2,1024,1024
370,resto_columnas.csv,lag1_freq_405_2,1455,1024
371,resto_columnas.csv,lag1_freq_416_2,0,1024
371,resto_columnas.csv,lag1_freq_416_2,512,1024
371,resto_columnas.csv,lag1_freq_416_2,1024,1024
371,resto_columnas.csv,lag1_freq_416_2,1455,1024
372,resto_columnas.csv,lag1_freq_426_2,0,1024
372,resto_columnas.csv,lag1_freq_426_2,512,1024
372,resto_columnas.csv,lag1_freq_426_2,1024,1024
372,resto_columnas.csv,lag1_freq_426_2,1455,1024
373,resto_columnas.csv,lag1_freq_436_2,0,1024
373,resto_columnas.csv,lag1_freq_436_2,512,1024
373,resto_columnas.csv,lag1_freq_436_2,1024,1024
373,resto_columnas.csv,lag1_freq_436_2,1455,1024
374,resto_columnas.csv,lag1_freq_446_2,0,1024
374,resto_columnas.csv,lag1_freq_446_2,512,1024
374,resto_columnas.csv,lag1_freq_446_2,1024,1024
374,resto_columnas.csv,lag1_freq_446_2,1455,1024
375,resto_columnas.csv,lag1_freq_456_2,0,1024
375,resto_columnas.csv,lag1_freq_456_2,512,1024
375,resto_columnas.csv,lag1_freq_456_2,1024,1024
375,resto_columnas.csv,lag1_freq_456_2,1455,1024
376,resto_columnas.csv,lag1_freq_466_2,0,1024
376,resto_columnas.csv,lag1_freq_466_2,512,1024
376,resto_columnas.csv,lag1_freq_466_2,1024,1024
376,resto_columnas.csv,lag1_freq_466_2,1455,1024
377,resto_columnas.csv,lag1_freq_476_2,0,1024
377,resto_columnas.csv,lag1_freq_476_2,512,1024
377,resto_columnas.csv,lag1_freq_476_2,1024,1024
377,resto_columnas.csv,lag1_freq_476_2,1455,1024
378,resto_columnas.csv,lag1_freq_486_2,0,1024
378,resto_columnas.csv,lag1_freq_486_2,512,1024
378,resto_columnas.csv,lag1_freq_486_2,1024,1024
378,resto_columnas.csv,lag1_freq_486_2,1455,1024
379,resto_columnas.csv,lag1_freq_517_2,0,1024
379,resto_columnas.csv,lag1_freq_517_2,512,1024
379,resto_columnas.csv,lag1_freq_517_2,1024,1024
379,resto_columnas.csv,lag1_freq_517_2,1455,1024
380,resto_columnas.csv,lag1_freq_527_2,0,1024
380,resto_columnas.csv,lag1_freq_527_2,512,1024
380,resto_columnas.csv,lag1_freq_527_2,1024,1024
380,resto_columnas.csv,lag1_freq_527_2,1455,1024
381,resto_columnas.csv,lag1_freq_537_2,0,1024
381,resto_columnas.csv,lag1_freq_537_2,512,1024
381,resto_columnas.csv,lag1_freq_537_2,1024,1024
381,resto_columnas.csv,lag1_freq_537_2,1455,1024
382,resto_columnas.csv,lag1_freq_547_2,0,1024
382,resto_columnas.csv,lag1_freq_547_2,512,1024
382,resto_columnas.csv,lag1_freq_547_2,1024,1024
382,resto_columnas.csv,lag1_freq_547_2,1455,1024
383,resto_columnas.csv,lag1_freq_557_2,0,1024
383,resto_columnas.csv,lag1_freq_557_2,512,1024
383,resto_columnas.csv,lag1_freq_557_2,1024,1024
383,resto_columnas.csv,lag1_freq_557_2,1455,1024
384,resto_columnas.csv,lag1_freq_568_2,0,1024
384,resto_columnas.csv,lag1_freq_568_2,512,1024
384,resto_columnas.csv,lag1_freq_568_2,1024,1024
384,resto_columnas.csv,lag1_freq_568_2,1455,1024
385,resto_columnas.csv,lag1_freq_578_2,0,1024
385,resto_columnas.csv,lag1_freq_578_2,512,1024
385,resto_columnas.csv,lag1_freq_578_2,1024,1024
385,resto_columnas.csv,lag1_freq_578_2,1455,1024
386,resto_columnas.csv,lag1_freq_588_2,0,1024
386,resto_columnas.csv,lag1_freq_588_2,512,1024
386,resto_columnas.csv,lag1_freq_588_2,1024,1024
386,resto_columnas.csv,lag1_freq_588_2,1455,1024
387,resto_columnas.csv,lag1_freq_598_2,0,1024
387,resto_columnas.csv,lag1_freq_598_2,512,1024
387,resto_columnas.csv,lag1_freq_598_2,1024,1024
387,resto_columnas.csv,lag1_freq_598_2,1455,1024
388,resto_columnas.csv,lag1_freq_608_2,0,1024
388,resto_columnas.csv,lag1_freq_608_2,512,1024
388,resto_columnas.csv,lag1_freq_608_2,1024,1024
388,resto_columnas.csv,lag1_freq_608_2,1455,1024
389,resto_columnas.csv,lag1_freq_618_2,0,1024
389,resto_columnas.csv,lag1_freq_618_2,512,1024
389,resto_columnas.csv,lag1_freq_618_2,1024,1024
389,resto_columnas.csv,lag1_freq_618_2,1455,1024
390,resto_columnas.csv,lag1_freq_628_2,0,1024
390,resto_columnas.csv,lag1_freq_628_2,512,1024
390,resto_columnas.csv,lag1_freq_628_2,1024,1024
390,resto_columnas.csv,lag1_freq_628_2,1455,1024
391,resto_columnas.csv,lag1_freq_639_2,0,1024
391,resto_columnas.csv,lag1_freq_639_2,512,1024
391,resto_columnas.csv,lag1_freq_639_2,1024,1024
391,resto_columnas.csv,lag1_freq_639_2,1455,1024
392,resto_columnas.csv,lag1_freq_649_2,0,1024
392,resto_columnas.csv,lag1_freq_649_2,512,1024
392,resto_columnas.csv,lag1_freq_649_2,1024,1024
392,resto_columnas.csv,lag1_freq_649_2,1455,1024
393,resto_columnas.csv,lag1_freq_659_2,0,1024
393,resto_columnas.csv,lag1_freq_659_2,512,1024
393,resto_columnas.csv,lag1_freq_659_2,1024,1024
393,resto_columnas.csv,lag1_freq_659_2,1455,1024
394,resto_columnas.csv,lag1_freq_669_2,0,1024
394,resto_columnas.csv,lag1_freq_669_2,512,1024
394,resto_columnas.csv,lag1_freq_669_2,1024,1024
394,resto_columnas.csv,lag1_freq_669_2,1455,1024
395,resto_columnas.csv,lag1_freq_679_2,0,1024
395,resto_columnas.csv,lag1_freq_679_2,512,1024
395,resto_columnas.csv,lag1_freq_679_2,1024,1024
395,resto_columnas.csv,lag1_freq_679_2,1455,1024
396,resto_columnas.csv,lag1_freq_689_2,0,1024
396,resto_columnas.csv,lag1_freq_689_2,512,1024
396,resto_columnas.csv,lag1_freq_689_2,1024,1024
396,resto_columnas.csv,lag1_freq_689_2,1455,1024
397,resto_columnas.csv,lag1_freq_699_2,0,1024
397,resto_columnas.csv,lag1_freq_699_2,512,1024
397,resto_columnas.csv,lag1_freq_699_2,1024,1024
397,resto_columnas.csv,lag1_freq_699_2,1455,1024
398,resto_columnas.csv,lag1_freq_709_2,0,1024
398,resto_columnas.csv,lag1_freq_709_2,512,1024
398,resto_columnas.csv,lag1_freq_709_2,1024,1024
398,resto_columnas.csv,lag1_freq_709_2,1455,1024
399,resto_columnas.csv,lag1_freq_720_2,0,1024
399,resto_columnas.csv,lag1_freq_720_2,512,1024
399,resto_columnas.csv,lag1_freq_720_2,1024,1024
399,resto_columnas.csv,lag1_freq_720_2,1455,1024
400,resto_columnas.csv,lag1_freq_730_2,0,1024
400,resto_columnas.csv,lag1_freq_730_2,512,1024
400,resto_columnas.csv,lag1_freq_730_2,1024,1024
400,resto_columnas.csv,lag1_freq_730_2,1455,1024
401,resto_columnas.csv,lag1_freq_740_2,0,1024
401,resto_columnas.csv,lag1_freq_740_2,512,1024
401,resto_columnas.csv,lag1_freq_740_2,1024,1024
401,resto_columnas.csv,lag1_freq_740_2,1455,1024
402,resto_columnas.csv,lag1_freq_750_2,0,1024
402,resto_columnas.csv,lag1_freq_750_2,512,1024
402,resto_columnas.csv,lag1_freq_750_2,1024,1024
402,resto_columnas.csv,lag1_freq_750_2,1455,1024
403,resto_columnas.csv,lag1_freq_010_3,0,1024
403,resto_columnas.csv,lag1_freq_010_3,512,1024
403,resto_columnas.csv,lag1_freq_010_3,1024,1024
403,resto_columnas.csv,lag1_freq_010_3,1455,1024
404,resto_columnas.csv,lag1_freq_020_3,0,1024
404,resto_columnas.csv,lag1_freq_020_3,512,1024
404,resto_columnas.csv,lag1_freq_020_3,1024,1024
404,resto_columnas.csv,lag1_freq_020_3,1455,1024
405,resto_columnas.csv,lag1_freq_030_3,0,1024
405,resto_columnas.csv,lag1_freq_030_3,512,1024
405,resto_columnas.csv,lag1_freq_030_3,1024,1024
405,resto_columnas.csv,lag1_freq_030_3,1455,1024
406,resto_columnas.csv,lag1_freq_041_3,0,1024
406,resto_columnas.csv,lag1_freq_041_3,512,1024
406,resto_columnas.csv,lag1_freq_041_3,1024,1024
406,resto_columnas.csv,lag1_freq_041_3,1455,1024
407,resto_columnas.csv,lag1_freq_051_3,0,1024
407,resto_columnas.csv,lag1_freq_051_3,512,1024
407,resto_columnas.csv,lag1_freq_051_3,1024,1024
407,resto_columnas.csv,lag1_freq_051_3,1455,1024
408,resto_columnas.csv,lag1_freq_061_3,0,1024
408,resto_columnas.csv,lag1_freq_061_3,512,1024
408,resto_columnas.csv,lag1_freq_061_3,1024,1024
408,resto_columnas.csv,lag1_freq_061_3,1455,1024
409,resto_columnas.csv,lag1_freq_071_3,0,1024
409,resto_columnas.csv,lag1_freq_071_3,512,1024
409,resto_columnas.csv,lag1_freq_071_3,1024,1024
409,resto_columnas.csv,lag1_freq_071_3,1455,1024
410,resto_columnas.csv,lag1_freq_081_3,0,1024
410,resto_columnas.csv,lag1_freq_081_3,512,1024
410,resto_columnas.csv,lag1_freq_081_3,1024,1024
410,resto_columnas.csv,lag1_freq_081_3,1455,1024
411,resto_columnas.csv,lag1_freq_091_3,0,1024
411,resto_columnas.csv,lag1_freq_091_3,512,1024
411,resto_columnas.csv,lag1_freq_091_3,1024,1024
411,resto_columnas.csv,lag1_freq_091_3,1455,1024
412,resto_columnas.csv,lag1_freq_101_3,0,1024
412,resto_columnas.csv,lag1_freq_101_3,512,1024
412,resto_columnas.csv,lag1_freq_101_3,1024,1024
412,resto_columnas.csv,lag1_freq_101_3,1455,1024
413,resto_columnas.csv,lag1_freq_111_3,0,1024
413,resto_columnas.csv,lag1_freq_111_3,512,1024
413,resto_columnas.csv,lag1_freq_111_3,1024,1024
413,resto_columnas.csv,lag1_freq_111_3,1455,1024
414,resto_columnas.csv,lag1_freq_122_3,0,1024
414,resto_columnas.csv,lag1_freq_122_3,512,1024
414,resto_columnas.csv,lag1_freq_122_3,1024,1024
414,resto_columnas.csv,lag1_freq_122_3,1455,1024
415,resto_columnas.csv,lag1_freq_132_3,0,1024
415,resto_columnas.csv,lag1_freq_132_3,512,1024
415,resto_columnas.csv,lag1_freq_132_3,1024,1024
415,resto_columnas.csv,lag1_freq_132_3,1455,1024
416,resto_columnas.csv,lag1_freq_142_3,0,1024
416,resto_columnas.csv,lag1_freq_142_3,512,1024
416,resto_columnas.csv,lag1_freq_142_3,1024,1024
416,resto_columnas.csv,lag1_freq_142_3,1455,1024
417,resto_columnas.csv,lag1_freq_152_3,0,1024
417,resto_columnas.csv,lag1_freq_152_3,512,1024
417,resto_columnas.csv,lag1_freq_152_3,1024,1024
417,resto_columnas.csv,lag1_freq_152_3,1455,1024
418,resto_columnas.csv,lag1_freq_162_3,0,1024
418,resto_columnas.csv,lag1_freq_162_3,512,1024
418,resto_columnas.csv,lag1_freq_162_3,1024,1024
418,resto_columnas.csv,lag1_freq_162_3,1455,1024
419,resto_columnas.csv,lag1_freq_172_3,0,1024
419,resto_columnas.csv,lag1_freq_172_3,512,1024
419,resto_columnas.csv,lag1_freq_172_3,1024,1024
419,resto_columnas.csv,lag1_freq_172_3,1455,1024
420,resto_columnas.csv,lag1_freq_182_3,0,1024
420,resto_columnas.csv,lag1_freq_182_3,512,1024
420,resto_columnas.csv,lag1_freq_182_3,1024,1024
420,resto_columnas.csv,lag1_freq_182_3,1455,1024
421,resto_columnas.csv,lag1_freq_193_3,0,1024
421,resto_columnas.csv,lag1_freq_193_3,512,1024
421,resto_columnas.csv,lag1_freq_193_3,1024,1024
421,resto_columnas.csv,lag1_freq_193_3,1455,1024
422,resto_columnas.csv,lag1_freq_203_3,0,1024
422,resto_columnas.csv,lag1_freq_203_3,512,1024
422,resto_columnas.csv,lag1_freq_203_3,1024,1024
422,resto_columnas.csv,lag1_freq_203_3,1455,1024
423,resto_columnas.csv,lag1_freq_213_3,0,1024
423,resto_columnas.csv,lag1_freq_213_3,512,1024
423,resto_columnas.csv,lag1_freq_213_3,1024,1024
423,resto_columnas.csv,lag1_freq_213_3,1455,1024
424,resto_columnas.csv,lag1_freq_223_3,0,1024
424,resto_columnas.csv,lag1_freq_223_3,512,1024
424,resto_columnas.csv,lag1_freq_223_3,1024,1024
424,resto_columnas.csv,lag1_freq_223_3,1455,1024
425,resto_columnas.csv,lag1_freq_233_3,0,1024
425,resto_columnas.csv,lag1_freq_233_3,512,1024
425,resto_columnas.csv,lag1_freq_233_3,1024,1024
425,resto_columnas.csv,lag1_freq_233_3,1455,1024
426,resto_columnas.csv,lag1_freq_243_3,0,1024
426,resto_columnas.csv,lag1_freq_243_3,512,1024
426,resto_columnas.csv,lag1_freq_243_3,1024,1024
426,resto_columnas.csv,lag1_freq_243_3,1455,1024
427,resto_columnas.csv,lag1_freq_253_3,0,1024
427,resto_columnas.csv,lag1_freq_253_3,512,1024
427,resto_columnas.csv,lag1_freq_253_3,1024,1024
427,resto_columnas.csv,lag1_freq_253_3,1455,1024
428,resto_columnas.csv,lag1_freq_264_3,0,1024
428,resto_columnas.csv,lag1_freq_264_3,512,1024
428,resto_columnas.csv,lag1_freq_264_3,1024,1024
428,resto_columnas.csv,lag1_freq_264_3,1455,1024
429,resto_columnas.csv,lag1_freq_274_3,0,1024
429,resto_columnas.csv,lag1_freq_274_3,512,1024
429,resto_columnas.csv,lag1_freq_274_3,1024,1024
429,resto_columnas.csv,lag1_freq_274_3,1455,1024
430,resto_columnas.csv,lag1_freq_284_3,0,1024
430,resto_columnas.csv,lag1_freq_284_3,512,1024
430,resto_columnas.csv,lag1_freq_284_3,1024,1024
430,resto_columnas.csv,lag1_freq_284_3,1455,1024
431,resto_columnas.csv,lag1_freq_294_3,0,1024
431,resto_columnas.csv,lag1_freq_294_3,512,1024
431,resto_columnas.csv,lag1_freq_294_3,1024,1024
431,resto_columnas.csv,lag1_freq_294_3,1455,1024
432,resto_columnas.csv,lag1_freq_304_3,0,1024
432,resto_columnas.csv,lag1_freq_304_3,512,1024
432,resto_columnas.csv,lag1_freq_304_3,1024,1024
432,resto_columnas.csv,lag1_freq_304_3,1455,1024
433,resto_columnas.csv,lag1_freq_314_3,0,1024
433,resto_columnas.csv,lag1_freq_314_3,512,1024
433,resto_columnas.csv,lag1_freq_314_3,1024,1024
433,resto_columnas.csv,lag1_freq_314_3,1455,1024
434,resto_columnas.csv,lag1_freq_324_3,0,1024
434,resto_columnas.csv,lag1_freq_324_3,512,1024
434,resto_columnas.csv,lag1_freq_324_3,1024,1024
434,resto_columnas.csv,lag1_freq_324_3,1455,1024
435,resto_columnas.csv,lag1_freq_334_3,0,1024
435,resto_columnas.csv,lag1_freq_334_3,512,1024
435,resto_columnas.csv,lag1_freq_334_3,1024,1024
435,resto_columnas.csv,lag1_freq_334_3,1455,1024
436,resto_columnas.csv,lag1_freq_345_3,0,1024
436,resto_columnas.csv,lag1_freq_345_3,512,1024
436,resto_columnas.csv,lag1_freq_345_3,1024,1024
436,resto_columnas.csv,lag1_freq_345_3,1455,1024
437,resto_columnas.csv,lag1_freq_355_3,0,1024
437,resto_columnas.csv,lag1_freq_355_3,512,1024
437,resto_columnas.csv,lag1_freq_355_3,1024,1024
437,resto_columnas.csv,lag1_freq_355_3,1455,1024
438,resto_columnas.csv,lag1_freq_365_3,0,1024
438,resto_columnas.csv,lag1_freq_365_3,512,1024
438,resto_columnas.csv,lag1_freq_365_3,1024,1024
438,resto_columnas.csv,lag1_freq_365_3,1455,1024
439,resto_columnas.csv,lag1_freq_375_3,0,1024
439,resto_columnas.csv,lag1_freq_375_3,512,1024
439,resto_columnas.csv,lag1_freq_375_3,1024,1024
439,resto_columnas.csv,lag1_freq_375_3,1455,1024
440,resto_columnas.csv,lag1_freq_385_3,0,1024
440,resto_columnas.csv,lag1_freq_385_3,512,1024
440,resto_columnas.csv,lag1_freq_385_3,1024,1024
440,resto_columnas.csv,lag1_freq_385_3,1455,1024
441,resto_columnas.csv,lag1_freq_395_3,0,1024
441,resto_columnas.csv,lag1_freq_395_3,512,1024
441,resto_columnas.csv,lag1_freq_395_3,1024,1024
441,resto_columnas.csv,lag1_freq_395_3,1455,1024
442,resto_columnas.csv,lag1_freq_405_3,0,1024
442,resto_columnas.csv,lag1_freq_405_3,512,1024
442,resto_columnas.csv,lag1_freq_405_3,1024,1024
442,resto_columnas.csv,lag1_freq_405_3,1455,1024
443,resto_columnas.csv,lag1_freq_416_3,0,1024
443,resto_columnas.csv,lag1_freq_416_3,512,1024
443,resto_columnas.csv,lag1_freq_416_3,1024,1024
443,resto_columnas.csv,lag1_freq_416_3,1455,1024
444,resto_columnas.csv,lag1_freq_426_3,0,1024
444,resto_columnas.csv,lag1_freq_426_3,512,1024
444,resto_columnas.csv,lag1_freq_426_3,1024,1024
444,resto_columnas.csv,lag1_freq_426_3,1455,1024
445,resto_columnas.csv,lag1_freq_436_3,0,1024
445,resto_columnas.csv,lag1_freq_436_3,512,1024
445,resto_columnas.csv,lag1_freq_436_3,1024,1024
445,resto_columnas.csv,lag1_freq_436_3,1455,1024
446,resto_columnas.csv,lag1_freq_446_3,0,1024
446,resto_columnas.csv,lag1_freq_446_3,512,1024
446,resto_columnas.csv,lag1_freq_446_3,1024,1024
446,resto_columnas.csv,lag1_freq_446_3,1455,1024
447,resto_columnas.csv,lag1_freq_456_3,0,1024
447,resto_columnas.csv,lag1_freq_456_3,512,1024
447,resto_columnas.csv,lag1_freq_456_3,1024,1024
447,resto_columnas.csv,lag1_freq_456_3,1455,1024
448,resto_columnas.csv,lag1_freq_466_3,0,1024
448,resto_columnas.csv,lag1_freq_466_3,512,1024
448,resto_columnas.csv,lag1_freq_466_3,1024,1024
448,resto_columnas.csv,lag1_freq_466_3,1455,1024
449,resto_columnas.csv,lag1_freq_476_3,0,1024
449,resto_columnas.csv,lag1_freq_476_3,512,1024
449,resto_columnas.csv,lag1_freq_476_3,1024,1024
449,resto_columnas.csv,lag1_freq_476_3,1455,1024
450,resto_columnas.csv,lag1_freq_486_3,0,1024
450,resto_columnas.csv,lag1_freq_486_3,512,1024
450,resto_columnas.csv,lag1_freq_486_3,1024,1024
450,resto_columnas.csv,lag1_freq_486_3,1455,1024
451,resto_columnas.csv,lag1_freq_517_3,0,1024
451,resto_columnas.csv,lag1_freq_517_3,512,1024
451,resto_columnas.csv,lag1_freq_517_3,1024,1024
451,resto_columnas.csv,lag1_freq_517_3,1455,1024
452,resto_columnas.csv,lag1_freq_527_3,0,1024
452,resto_columnas.csv,lag1_freq_527_3,512,1024
452,resto_columnas.csv,lag1_freq_527_3,1024,1024
452,resto_columnas.csv,lag1_freq_527_3,1455,1024
453,resto_columnas.csv,lag1_freq_537_3,0,1024
453,resto_columnas.csv,lag1_freq_537_3,512,1024
453,resto_columnas.csv,lag1_freq_537_3,1024,1024
453,resto_columnas.csv,lag1_freq_537_3,1455,1024
454,resto_columnas.csv,lag1_freq_547_3,0,1024
454,resto_columnas.csv,lag1_freq_547_3,512,1024
454,resto_columnas.csv,lag1_freq_547_3,1024,1024
454,resto_columnas.csv,lag1_freq_547_3,1455,1024
455,resto_columnas.csv,lag1_freq_557_3,0,1024
455,resto_columnas.csv,lag1_freq_557_3,512,1024
455,resto_columnas.csv,lag1_freq_557_3,1024,1024
455,resto_columnas.csv,lag1_freq_557_3,1455,1024
456,resto_columnas.csv,lag1_freq_568_3,0,1024
456,resto_columnas.csv,lag1_freq_568_3,512,1024
456,resto_columnas.csv,lag1_freq_568_3,1024,1024
456,resto_columnas.csv,lag1_freq_568_3,1455,1024
457,resto_columnas.csv,lag1_freq_578_3,0,1024
457,resto_columnas.csv,lag1_freq_578_3,512,1024
457,resto_columnas.csv,lag1_freq_578_3,1024,1024
457,resto_columnas.csv,lag1_freq_578_3,1455,1024
458,resto_columnas.csv,lag1_freq_588_3,0,1024
458,resto_columnas.csv,lag1_freq_588_3,512,1024
458,resto_columnas.csv,lag1_freq_588_3,1024,1024
458,resto_columnas.csv,lag1_freq_588_3,1455,1024
459,resto_columnas.csv,lag1_freq_598_3,0,1024
459,resto_columnas.csv,lag1_freq_598_3,512,1024
459,resto_columnas.csv,lag1_freq_598_3,1024,1024
459,resto_columnas.csv,lag1_freq_598_3,1455,1024
460,resto_columnas.csv,lag1_freq_608_3,0,1024
460,resto_columnas.csv,lag1_freq_608_3,512,1024
460,resto_columnas.csv,lag1_freq_608_3,1024,1024
460,resto_columnas.csv,lag1_freq_608_3,1455,1024
461,resto_columnas.csv,lag1_freq_618_3,0,1024
461,resto_columnas.csv,lag1_freq_618_3,512,1024
461,resto_columnas.csv,lag1_freq_618_3,1024,1024
461,resto_columnas.csv,lag1_freq_618_3,1455,1024
462,resto_columnas.csv,lag1_freq_628_3,0,1024
462,resto_columnas.csv,lag1_freq_628_3,512,1024
462,resto_columnas.csv,lag1_freq_628_3,1024,1024
462,resto_columnas.csv,lag1_freq_628_3,1455,1024
463,resto_columnas.csv,lag1_freq_639_3,0,1024
463,resto_columnas.csv,lag1_freq_639_3,512,1024
463,resto_columnas.csv,lag1_freq_639_3,1024,1024
463,resto_columnas.csv,lag1_freq_639_3,1455,1024
464,resto_columnas.csv,lag1_freq_649_3,0,1024
464,resto_columnas.csv,lag1_freq_649_3,512,1024
464,resto_columnas.csv,lag1_freq_649_3,1024,1024
464,resto_columnas.csv,lag1_freq_649_3,1455,1024
465,resto_columnas.csv,lag1_freq_659_3,0,1024
465,resto_columnas.csv,lag1_freq_659_3,512,1024
465,resto_columnas.csv,lag1_freq_659_3,1024,1024
465,resto_columnas.csv,lag1_freq_659_3,1455,1024
466,resto_columnas.csv,lag1_freq_669_3,0,1024
466,resto_columnas.csv,lag1_freq_669_3,512,1024
466,resto_columnas.csv,lag1_freq_669_3,1024,1024
466,resto_columnas.csv,lag1_freq_669_3,1455,1024
467,resto_columnas.csv,lag1_freq_679_3,0,1024
467,resto_columnas.csv,lag1_freq_679_3,512,1024
467,resto_columnas.csv,lag1_freq_679_3,1024,1024
467,resto_columnas.csv,lag1_freq_679_3,1455,1024
468,resto_columnas.csv,lag1_freq_689_3,0,1024
468,resto_columnas.csv,lag1_freq_689_3,512,1024
468,resto_columnas.csv,lag1_freq_689_3,1024,1024
468,resto_columnas.csv,lag1_freq_689_3,1455,1024
469,resto_columnas.csv,lag1_freq_699_3,0,1024
469,resto_columnas.csv,lag1_freq_699_3,512,1024
469,resto_columnas.csv,lag1_freq_699_3,1024,1024
469,resto_columnas.csv,lag1_freq_699_3,1455,1024
470,resto_columnas.csv,lag1_freq_709_3,0,1024
470,resto_columnas.csv,lag1_freq_709_3,512,1024
470,resto_columnas.csv,lag1_freq_709_3,1024,1024
470,resto_columnas.csv,lag1_freq_709_3,1455,1024
471,resto_columnas.csv,lag1_freq_720_3,0,1024
471,resto_columnas.csv,lag1_freq_720_3,512,1024
471,resto_columnas.csv,lag1_freq_720_3,1024,1024
471,resto_columnas.csv,lag1_freq_720_3,1455,1024
472,resto_columnas.csv,lag1_freq_730_3,0,1024
472,resto_columnas.csv,lag1_freq_730_3,512,1024
472,resto_columnas.csv,lag1_freq_730_3,1024,1024
472,resto_columnas.csv,lag1_freq_730_3,1455,1024
473,resto_columnas.csv,lag1_freq_740_3,0,1024
473,resto_columnas.csv,lag1_freq_740_3,512,1024
473,resto_columnas.csv,lag1_freq_740_3,1024,1024
473,resto_columnas.csv,lag1_freq_740_3,1455,1024
474,resto_columnas.csv,lag1_freq_750_3,0,1024
474,resto_columnas.csv,lag1_freq_750_3,512,1024
474,resto_columnas.csv,lag1_freq_750_3,1024,1024
474,resto_columnas.csv,lag1_freq_750_3,1455,1024
475,resto_columnas.csv,mean_0,0,1024
475,resto_columnas.csv,mean_0,512,1024
475,resto_columnas.csv,mean_0,1024,1024
475,resto_columnas.csv,mean_0,1455,1024
476,resto_columnas.csv,mean_1,0,1024
476,resto_columnas.csv,mean_1,512,1024
476,resto_columnas.csv,mean_1,1024,1024
476,resto_columnas.csv,mean_1,1455,1024
